Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,11.3,9.1,86,99580,0,0,331,0,0,0,0,0,0,0,266,1,8,8,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,11,8.9,87,99538,0,0,337,0,0,0,0,0,0,0,100,1,9,9,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9*9*9,10.6,8.8,89,99497,20,126,304,4,0,4,395,0,398,153,48,1,1,1,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,11.6,9,84,99467,248,1334,332,60,0,60,5893,0,5936,2094,349,1,8,8,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,12.5,9.2,80,99437,480,1334,332,196,141,145,21784,8967,16233,5272,141,1,7,7,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,13.5,9.4,76,99407,701,1334,330,422,438,192,48082,32133,21943,7927,250,1,5,5,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,16.1,9.8,66,99365,896,1334,340,612,635,186,72335,44484,22058,8767,160,1,4,4,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,19.4,10.6,57,99327,1052,1334,345,778,790,155,95379,50826,19134,7979,320,1,1,1,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,22,12.3,54,99244,1157,1334,360,876,832,154,108834,51621,19235,8032,270,1,1,1,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,25.4,14.1,50,99127,1205,1334,379,919,837,163,114285,51100,20357,8475,160,1,1,1,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,27.2,13.5,43,99089,1192,1334,387,908,837,160,112915,51350,19975,8323,20,3,1,1,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,28.6,12.9,38,99008,1120,1334,394,840,824,148,104104,50586,18485,7744,20,2,1,1,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,31.4,6.8,21,98946,992,1334,410,718,749,161,87131,50606,19598,8078,230,4,3,3,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,31.5,9.5,26,98887,819,1334,418,543,605,172,63743,41876,20260,7905,180,5,4,4,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,30.4,9.7,28,98921,611,1334,412,360,457,151,41083,30288,17296,6192,230,5,4,4,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,28.8,9.8,31,98941,383,1334,396,182,282,101,20322,13539,11319,3665,230,6,2,2,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,27.3,9.7,33,99021,151,1334,392,38,13,36,4201,0,4049,1217,250,3,3,3,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,23,12.4,51,99201,0,908,379,0,0,0,0,0,0,0,270,2,5,5,8000,990,0,'919999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,21.7,11.4,52,99275,0,0,366,0,0,0,0,0,0,0,13,1.8,3,3,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,20.3,10.5,53,99349,0,0,358,0,0,0,0,0,0,0,190,1.7,3,3,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,19,9.5,54,99422,0,0,350,0,0,0,0,0,0,0,203,1.5,3,3,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2013,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,17.7,8.5,55,99496,0,0,343,0,0,0,0,0,0,0,256,1.3,3,3,8000,990,9,'999999999,0,0.195,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,16.3,7.6,56,99569,0,0,335,0,0,0,0,0,0,0,227,1.2,3,3,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,15,6.6,57,99643,0,0,328,0,0,0,0,0,0,0,270,1,3,3,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,14,7,63,99669,0,0,329,0,0,0,0,0,0,0,207,1,5,5,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,12.9,7.5,69,99695,0,0,328,0,0,0,0,0,0,0,251,1,6,6,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,11.9,7.9,76,99721,23,149,318,5,0,5,451,0,454,173,290,1,4,4,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,13,7.4,69,99738,251,1334,328,83,78,68,9145,1982,7542,2288,245,1,6,6,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,14,6.9,62,99754,483,1334,327,251,330,132,28231,20434,14874,4966,42,1,4,4,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,15.1,6.4,56,99771,704,1334,331,442,541,157,51312,37457,18257,6842,360,1,4,4,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,18.5,5.3,42,99812,898,1334,335,639,688,175,76032,48876,20962,8377,140,1,1,1,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,20.8,4.5,34,99856,1054,1334,353,777,797,148,95892,53025,18277,7625,250,2,3,3,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,21.4,5.3,35,99830,1159,1334,357,875,822,161,108810,54722,20094,8347,250,2,3,3,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,22.2,4.7,32,99845,1206,1334,363,902,786,191,111471,54374,23705,9739,250,4,4,4,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,23.4,9.1,40,99783,1194,1334,371,904,823,167,112350,53406,20870,8658,250,3,3,3,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,23.1,5.3,32,99752,1121,1334,365,840,777,187,102776,54064,22999,9474,250,2,3,3,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,23.8,6.2,32,99717,994,1334,373,705,696,186,84697,49235,22489,9159,290,2,4,4,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,23,4.7,30,99683,821,1334,367,549,632,160,64951,44146,18964,7458,290,2,4,4,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,22.4,4.2,30,99679,614,1334,363,365,469,149,41829,32226,17159,6155,290,2,4,4,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,22.7,4.5,31,99661,386,1334,365,180,263,104,20128,13586,11652,3751,290,1,4,4,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,23,4.5,30,99663,154,1334,364,40,19,37,4401,0,4171,1251,250,2,3,3,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,22.7,4.5,31,99651,0,931,362,0,0,0,0,0,0,0,290,1,3,3,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,21.3,4.3,33,99689,0,0,340,0,0,0,0,0,0,0,283,0.9,0,0,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,19.8,4,35,99727,0,0,333,0,0,0,0,0,0,0,304,0.8,0,0,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,18.4,3.8,38,99765,0,0,327,0,0,0,0,0,0,0,102,0.8,0,0,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2013,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,16.9,3.6,41,99803,0,0,326,0,0,0,0,0,0,0,144,0.7,1,1,8000,990,9,'999999999,0,0.196,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,15.5,3.3,44,99841,0,0,319,0,0,0,0,0,0,0,27,0.6,1,1,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,2:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,14.3,4.2,51,99843,0,0,323,0,0,0,0,0,0,0,44,0.5,3,3,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,13,5,58,99845,0,0,320,0,0,0,0,0,0,0,178,0.6,4,4,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,11.8,5.8,66,99848,0,0,318,0,0,0,0,0,0,0,71,0.7,5,5,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9*9*9,10.6,6.6,76,99850,27,172,302,6,0,6,536,0,539,203,165,0.8,1,1,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,11.7,6.9,72,99837,254,1333,322,81,54,71,8975,1477,7866,2368,153,0.8,6,6,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,12.8,7.1,68,99825,485,1333,324,242,284,139,27073,18005,15575,5149,99,0.9,5,5,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,13.9,7.4,65,99813,706,1333,317,458,558,163,53026,38908,18943,7067,20,1,1,1,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,9:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,16.2,5.3,48,99729,900,1333,325,641,688,176,76231,48891,21047,8413,290,1,1,1,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,20.4,7,42,99745,1055,1333,360,732,591,264,86297,46065,31294,12344,290,1,5,5,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,21.2,6.6,39,99740,1160,1333,360,857,745,209,104468,52624,25599,10455,360,3,4,4,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,22.2,6.4,36,99786,1208,1333,365,901,695,272,108418,52826,32873,13053,250,4,4,4,8000,990,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,22.5,6.8,36,99788,1195,1333,377,726,374,391,84725,32683,45900,16990,290,4,7,7,8000,2700,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,22.2,6.4,36,99786,1123,1333,368,792,550,329,92806,45908,38809,14818,340,3,5,5,8000,2700,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,21.2,6,37,99662,996,1333,384,378,54,337,43315,4729,38956,14320,290,1,9,9,8000,1200,0,'919999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,18.8,10.2,57,99618,824,1333,369,380,182,267,43063,14923,30481,10956,160,2,8,8,8000,2100,0,'919999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,17.6,13.4,76,99620,617,1333,385,118,0,118,11892,0,11994,5144,20,1,10,10,8000,2100,0,'919999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9*9,16.6,12.7,78,99624,390,1333,355,147,135,108,16325,6530,11994,3857,200,1,7,7,8000,2100,0,'919999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,16.4,12,75,99563,158,1333,359,28,0,28,2696,0,2715,1008,160,3,8,8,8000,1800,0,'919999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,15.6,11.7,78,99519,0,954,355,0,0,0,0,0,0,0,200,2,8,8,8000,1800,0,'919999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,15.3,11.7,79,99481,0,0,348,0,0,0,0,0,0,0,218,1.8,7,7,8000,1800,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,15.1,11.6,80,99444,0,0,347,0,0,0,0,0,0,0,53,1.7,7,7,8000,1800,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,14.8,11.5,81,99406,0,0,350,0,0,0,0,0,0,0,266,1.5,8,8,8000,1800,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2013,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,14.5,11.5,82,99368,0,0,349,0,0,0,0,0,0,0,167,1.3,8,8,8000,1800,9,'999999999,0,0.197,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2013,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,14.3,11.4,83,99331,0,0,348,0,0,0,0,0,0,0,27,1.2,8,8,8000,1800,9,'999999999,0,0.198,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2013,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,14,11.4,84,99293,0,0,364,0,0,0,0,0,0,0,360,1,10,10,8000,1200,0,'919999999,0,0.198,0,88,0.6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2013,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,13.8,11.5,86,99267,0,0,346,0,0,0,0,0,0,0,20,1,8,8,8000,1200,9,'999999999,0,0.198,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2013,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,13.5,11.5,88,99241,0,0,352,0,0,0,0,0,0,0,173,1,9,9,8000,1200,9,'999999999,0,0.198,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2013,5:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,13.3,11.6,89,99215,30,193,351,3,0,3,326,0,328,131,93,1,9,9,8000,1200,9,'999999999,0,0.198,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2013,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,13.1,11.7,91,99189,257,1332,350,46,0,46,4484,0,4517,1731,291,1,9,9,9333,1200,9,'999999999,0,0.198,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2013,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,12.8,11.7,93,99163,488,1332,358,112,0,112,11146,0,11237,4433,113,1,10,10,6666,1200,9,'999999999,0,0.198,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2013,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.6,11.8,95,99137,708,1332,357,144,0,144,14647,0,14776,6424,290,1,10,10,4000,810,0,'919999999,0,0.198,0,88,0.6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
