145420,Banja Luka_SR_BIH_ISD,BIH,44.783,17.217,1,156,,"This is a manually created file for MSWH. Zeros are used for values that were not present in the original TMYx data, or are not needed by the MSWH code.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Atmospheric Pressure {Pa},Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
05/28/13,09:00,911,1330,651,0,0,731,0,0,150,0,0,78581,0,0,49629,0,0,23300,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0,4.7,0,0,44,0,0,99293,0,0,180,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,10:00,1065,1330,795,0,0,779,0,0,171,0,0,97168,0,0,53583,0,0,27300,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,4.7,0,0,38,0,0,99200,0,0,160,0,0,3,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,11:00,1169,1330,864,0,0,687,0,0,260,0,0,103770,0,0,51661,0,0,31500,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,7.2,0,0,44,0,0,99172,0,0,160,0,0,4,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/28/13,12:00,1217,1330,741,0,0,434,0,0,344,0,0,87613,0,0,35522,0,0,32900,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7.7,0,0,51,0,0,99210,0,0,340,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,13:00,1205,1330,892,0,0,683,0,0,273,0,0,107030,0,0,50243,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,11.1,0,0,76,0,0,99281,0,0,160,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,14:00,1134,1330,714,0,0,429,0,0,348,0,0,83290,0,0,35423,0,0,22200,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,11,0,0,75,0,0,99253,0,0,282,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,15:00,1010,1330,582,0,0,301,0,0,354,0,0,66546,0,0,26149,0,0,24800,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,10.8,0,0,73,0,0,99225,0,0,230,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,16:00,839,1330,558,0,0,568,0,0,199,0,0,64933,0,0,40684,0,0,27200,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,11.4,0,0,73,0,0,99091,0,0,160,0,0,1,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,17:00,635,1330,308,0,0,219,0,0,204,0,0,34486,0,0,16429,0,0,21900,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,11.2,0,0,71,0,0,99043,0,0,360,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/28/13,18:00,410,1330,176,0,0,170,0,0,123,0,0,19419,0,0,9240,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,12,0,0,70,0,0,99138,0,0,66,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,19:00,181,1330,48,0,0,22,0,0,45,0,0,5335,0,0,12,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,11.5,0,0,69,0,0,98921,0,0,360,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,20:00,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,11.5,0,0,73,0,0,98866,0,0,20,0,0,2,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,11.3,0,0,76,0,0,98852,0,0,3,0,0,1.8,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,11.1,0,0,79,0,0,98839,0,0,86,0,0,1.7,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/13,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,10.8,0,0,82,0,0,98825,0,0,33,0,0,1.5,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/28/13,00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10.6,0,0,85,0,0,98812,0,0,191,0,0,1.3,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,10.4,0,0,89,0,0,98799,0,0,168,0,0,1.2,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,10.2,0,0,92,0,0,98785,0,0,290,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,10.3,0,0,93,0,0,98726,0,0,142,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,10.3,0,0,94,0,0,98667,0,0,314,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,05:00,49,322,5,0,0,0,0,0,5,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,10.4,0,0,95,0,0,98607,0,0,7,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/29/13,06:00,273,1329,54,0,0,0,0,0,54,0,0,5263,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,10.6,0,0,90,0,0,98577,0,0,97,0,0,1,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,07:00,502,1329,179,0,0,69,0,0,153,0,0,19913,0,0,4469,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,10.8,0,0,85,0,0,98547,0,0,252,0,0,1,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,08:00,720,1329,344,0,0,182,0,0,245,0,0,38538,0,0,14668,0,0,10300,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,11,0,0,81,0,0,98517,0,0,73,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,09:00,913,1329,624,0,0,603,0,0,211,0,0,73227,0,0,43431,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,11.2,0,0,77,0,0,98486,0,0,50,0,0,1,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,10:00,1066,1329,790,0,0,786,0,0,160,0,0,96874,0,0,50495,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,11.2,0,0,64,0,0,98455,0,0,270,0,0,1,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/29/13,11:00,1170,1329,888,0,0,831,0,0,157,0,0,110500,0,0,51718,0,0,38600,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12.1,0,0,57,0,0,98453,0,0,20,0,0,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/29/13,12:00,1218,1329,932,0,0,838,0,0,164,0,0,116253,0,0,51765,0,0,42600,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,13.1,0,0,55,0,0,98384,0,0,20,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/29/13,13:00,1206,1329,930,0,0,838,0,0,169,0,0,115921,0,0,55517,0,0,40900,0,0,0,0,0,0,0,0,0,0,0,25.2,0,0,6.6,0,0,30,0,0,98360,0,0,340,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/29/13,14:00,1136,1329,804,0,0,599,0,0,293,0,0,95276,0,0,47711,0,0,27900,0,0,0,0,0,0,0,0,0,0,0,25.8,0,0,5.8,0,0,28,0,0,98324,0,0,20,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,15:00,1011,1329,646,0,0,475,0,0,284,0,0,75126,0,0,37522,0,0,21400,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,10.9,0,0,41,0,0,98339,0,0,20,0,0,3,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,16:00,841,1329,506,0,0,412,0,0,245,0,0,57976,0,0,32189,0,0,19300,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,10.9,0,0,41,0,0,98339,0,0,340,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/29/13,17:00,637,1329,343,0,0,352,0,0,174,0,0,38870,0,0,24520,0,0,17700,0,0,0,0,0,0,0,0,0,0,0,24.1,0,0,11.2,0,0,44,0,0,98314,0,0,20,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/29/13,18:00,413,1329,203,0,0,306,0,0,108,0,0,22744,0,0,15642,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,10.8,0,0,44,0,0,98337,0,0,299,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,19:00,184,1329,50,0,0,29,0,0,46,0,0,5494,0,0,58,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,10.4,0,0,44,0,0,98360,0,0,340,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,20:00,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,10.3,0,0,45,0,0,98386,0,0,187,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,10.8,0,0,50,0,0,98413,0,0,227,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,11.3,0,0,56,0,0,98439,0,0,231,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/13,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0,0,11.8,0,0,63,0,0,98465,0,0,273,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/29/13,00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,0,12.4,0,0,70,0,0,98492,0,0,338,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,12.9,0,0,79,0,0,98518,0,0,82,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,13.4,0,0,89,0,0,98545,0,0,27,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,0,0,13.2,0,0,89,0,0,98511,0,0,279,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,13.1,0,0,89,0,0,98478,0,0,312,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,05:00,52,337,10,0,0,0,0,0,10,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,12.9,0,0,88,0,0,98444,0,0,330,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/30/13,06:00,275,1329,60,0,0,0,0,0,60,0,0,5882,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,12.2,0,0,88,0,0,98460,0,0,306,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,07:00,504,1329,158,0,0,19,0,0,151,0,0,17644,0,0,1239,0,0,12100,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,11.6,0,0,88,0,0,98475,0,0,229,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,08:00,722,1329,242,0,0,33,0,0,224,0,0,27330,0,0,2519,0,0,21700,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,10.9,0,0,88,0,0,98491,0,0,20,0,0,1,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,09:00,914,1329,565,0,0,413,0,0,281,0,0,64833,0,0,33556,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,10.6,0,0,88,0,0,98558,0,0,290,0,0,1,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,10:00,1067,1329,532,0,0,196,0,0,375,0,0,61086,0,0,17120,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,10.9,0,0,90,0,0,98655,0,0,160,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,11:00,1171,1329,703,0,0,349,0,0,396,0,0,81639,0,0,30209,0,0,23200,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,10.4,0,0,83,0,0,98650,0,0,200,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/30/13,12:00,1219,1329,908,0,0,690,0,0,275,0,0,109189,0,0,51537,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,9,0,0,66,0,0,98604,0,0,250,0,0,3,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,13:00,1208,1329,896,0,0,767,0,0,200,0,0,110255,0,0,51804,0,0,24400,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9.5,0,0,58,0,0,98542,0,0,200,0,0,3,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,14:00,1137,1329,834,0,0,749,0,0,193,0,0,101900,0,0,51436,0,0,22800,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,7.9,0,0,49,0,0,98527,0,0,290,0,0,4,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,15:00,1013,1329,721,0,0,693,0,0,193,0,0,86659,0,0,49330,0,0,21900,0,0,0,0,0,0,0,0,0,0,0,16.6,0,0,6.2,0,0,50,0,0,98534,0,0,200,0,0,12,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,16:00,843,1329,565,0,0,634,0,0,162,0,0,66950,0,0,43640,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,7.4,0,0,56,0,0,98531,0,0,200,0,0,6,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,17:00,639,1329,384,0,0,469,0,0,158,0,0,43949,0,0,32431,0,0,17800,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,7,0,0,54,0,0,98532,0,0,200,0,0,10,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/30/13,18:00,416,1329,199,0,0,279,0,0,112,0,0,22293,0,0,15087,0,0,15800,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,7.7,0,0,56,0,0,98533,0,0,250,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,19:00,187,1329,54,0,0,33,0,0,49,0,0,5983,0,0,235,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,16.6,0,0,6.2,0,0,50,0,0,98534,0,0,200,0,0,6,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,20:00,0,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,5.3,0,0,49,0,0,98569,0,0,200,0,0,4,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,5.5,0,0,52,0,0,98562,0,0,6,0,0,3.5,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,5.6,0,0,54,0,0,98555,0,0,57,0,0,3,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/13,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,0,5.8,0,0,57,0,0,98548,0,0,215,0,0,2.5,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/30/13,00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,5.9,0,0,60,0,0,98541,0,0,357,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,63,0,0,98534,0,0,233,0,0,1.5,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,6.2,0,0,66,0,0,98527,0,0,20,0,0,1,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,0,0,6.1,0,0,72,0,0,98498,0,0,26,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,6.1,0,0,79,0,0,98468,0,0,199,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,05:00,54,351,10,0,0,0,0,0,10,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,87,0,0,98439,0,0,290,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/31/13,06:00,277,1328,86,0,0,51,0,0,75,0,0,9511,0,0,1648,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,5.6,0,0,77,0,0,98419,0,0,216,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,07:00,505,1328,256,0,0,292,0,0,145,0,0,28712,0,0,19326,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,10.9,0,0,5.3,0,0,68,0,0,98399,0,0,268,0,0,1,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,08:00,723,1328,468,0,0,542,0,0,173,0,0,54107,0,0,39221,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,4.9,0,0,61,0,0,98379,0,0,200,0,0,1,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,09:00,915,1328,651,0,0,680,0,0,183,0,0,77453,0,0,48819,0,0,22800,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5.1,0,0,48,0,0,98373,0,0,180,0,0,3,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,10:00,1068,1328,698,0,0,482,0,0,311,0,0,81607,0,0,40312,0,0,28300,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,4.7,0,0,46,0,0,98385,0,0,230,0,0,3,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,11:00,1172,1328,705,0,0,310,0,0,431,0,0,81279,0,0,28019,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,9.8,0,0,73,0,0,98413,0,0,290,0,0,2,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/31/13,12:00,1220,1328,742,0,0,357,0,0,414,0,0,86496,0,0,31387,0,0,33900,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,8.6,0,0,66,0,0,98454,0,0,200,0,0,1,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,13:00,1209,1328,732,0,0,306,0,0,454,0,0,84584,0,0,28001,0,0,33500,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,9.5,0,0,70,0,0,98494,0,0,290,0,0,2,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,14:00,1139,1328,832,0,0,686,0,0,244,0,0,99757,0,0,49616,0,0,31800,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,10.4,0,0,78,0,0,98568,0,0,250,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,15:00,1014,1328,736,0,0,768,0,0,150,0,0,90129,0,0,50370,0,0,27700,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,7.7,0,0,50,0,0,98504,0,0,200,0,0,5,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,16:00,845,1328,583,0,0,628,0,0,183,0,0,68475,0,0,45061,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,17.7,0,0,7.1,0,0,50,0,0,98496,0,0,41,0,0,4.5,0,0,-9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,17:00,642,1328,315,0,0,217,0,0,210,0,0,35277,0,0,17060,0,0,15200,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0,6.4,0,0,49,0,0,98488,0,0,230,0,0,4,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/31/13,18:00,418,1328,164,0,0,105,0,0,131,0,0,18136,0,0,6215,0,0,9300,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,7.6,0,0,55,0,0,98534,0,0,250,0,0,2,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,19:00,190,1328,49,0,0,7,0,0,48,0,0,5446,0,0,51,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,15.1,0,0,6.6,0,0,57,0,0,98552,0,0,173,0,0,1.8,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,20:00,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,7.2,0,0,62,0,0,98566,0,0,201,0,0,1.5,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,7.8,0,0,68,0,0,98580,0,0,223,0,0,1.2,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,10.2,0,0,74,0,0,98831,0,0,267,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/31/13,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,12.2,0,0,79,0,0,99078,0,0,235,0,0,0.9,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
05/31/13,00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,14,0,0,83,0,0,99336,0,0,168,0,0,0.9,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
